18:45:14  INFO     Epoch 190/200  train_loss=4.6850  val_cos_pos=0.0967  best=0.0973  no_improve=13  3.3s
18:45:17  INFO     Epoch 191/200  train_loss=4.6849  val_cos_pos=0.0964  best=0.0973  no_improve=14  3.3s
18:45:21  INFO     Epoch 192/200  train_loss=4.6850  val_cos_pos=0.0960  best=0.0973  no_improve=15  3.3s
18:45:24  INFO     Epoch 193/200  train_loss=4.6850  val_cos_pos=0.0964  best=0.0973  no_improve=16  3.3s
18:45:27  INFO     Epoch 194/200  train_loss=4.6850  val_cos_pos=0.0963  best=0.0973  no_improve=17  3.3s
18:45:31  INFO     Epoch 195/200  train_loss=4.6842  val_cos_pos=0.0963  best=0.0973  no_improve=18  3.4s
18:45:34  INFO     Epoch 196/200  train_loss=4.6841  val_cos_pos=0.0965  best=0.0973  no_improve=19  3.4s
18:45:37  INFO     Epoch 197/200  train_loss=4.6842  val_cos_pos=0.0964  best=0.0973  no_improve=20  3.4s
18:45:37  INFO     Early stopping: no improvement for 20 epochs (patience=20).
18:45:37  INFO     Restored best encoder (val_cos_pos=0.0973)
18:45:37  INFO     Saved TwoTowerMolEmbedder to models/two_tower_mol_encoder_morgan_20260325_183200.pt
18:45:37  INFO     Pre-computing reaction embeddings for all 361751 templates …
18:45:38  INFO     Pre-computing reaction embeddings for 361751 templates (0 already cached).
18:48:13  INFO     Saved model to models/two_tower_ranker_morgan_20260325_183200.pkl  (86.1 MB)
18:48:13  INFO     Done.
18:48:13  INFO       Encoder : models/two_tower_mol_encoder_morgan_20260325_183200.pt
18:48:13  INFO       Ranker  : models/two_tower_ranker_morgan_20260325_183200.pkl
=== Job finished on Wed 25 Mar 18:48:31 WET 2026 ===
